Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:1901360~organic cyclic compound metabolic process	159	7.3339483394833955	1.544395099557572E-5	Q9ULG1, Q9H0A0, Q12904, Q9H3S4, P49916, P20794, A5YKK6, Q8N587, P80404, O14981, Q9BTF0, P09417, O60508, Q12986, Q9Y4A5, Q96SB4, Q9H9Y6, Q5SVZ6, P98164, Q99828, Q9NWT6, Q5VUG0, Q8WYA6, O00567, Q93008, Q6N069, Q96GN5, P51523, O75897, Q2KHR2, Q7Z6E9, Q9P2E3, Q96MN5, O14717, Q7Z4W1, O15118, Q53GS9, P10323, O14647, Q15262, Q86WA6, Q92793, P09622, O95243, Q13315, Q8TCS8, P42345, Q9NVM9, Q969H0, Q5CZA5, Q92616, Q8N8A6, Q92890, Q9BQ70, Q9UKD2, Q9BR84, O60264, Q13435, Q14147, P0CB33, P51580, Q9UJK0, O75808, O14733, Q05048, Q14562, Q15696, Q9BQA1, O94913, Q9BZE4, Q15428, P42568, Q08ER8, Q06730, Q13523, O00442, Q08211, Q9NS86, Q06732, Q9Y4E8, Q8NI36, Q01780, Q9UGP5, Q13619, Q9NR48, Q7Z494, Q14584, Q16875, O95619, Q9BX82, O94906, Q9NSI6, Q9NXP7, Q7Z340, Q16587, Q96N38, Q6PIY7, P17032, Q96IC2, Q96DI7, Q53FA7, Q8N9F8, Q9UBS8, P23919, Q9UNY4, Q15024, Q9P2J5, Q9Y388, Q15393, Q8N5Z0, Q9Y3B2, Q6NXG1, O75925, Q9BYW2, O75175, Q9NPI5, O94874, Q14590, Q15937, Q9Y295, O75533, P0DKX0, O75437, Q14690, Q9H3L0, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, P29375, Q6IA86, O95714, Q9NR30, Q8TAD8, Q8N653, Q9UBE8, Q9H2X6, P51814, Q9NUW8, Q86TJ5, Q7Z6Z7, Q9Y2Q1, Q16566, Q8N1B3, Q9BZJ0, O95271, Q14181, O43296, O14980, Q6IN84, Q96SE7, P51815, Q8N328, P43246, P35658, Q9UKK9, O00233, O75832, Q32M78	331	6149	16792	1.3117982979572245	0.05795927758902497	0.005413184320089415	0.02859085844401088
GOTERM_BP_ALL	GO:0006397~mRNA processing	25	1.1531365313653137	2.1584366351147066E-5	Q9BQA1, O94913, O75533, Q14690, Q15428, Q13523, Q08211, Q8TCS8, O60508, Q96SB4, O94906, Q8WYA6, Q9BZJ0, Q6PIY7, Q13435, Q7Z6E9, Q96DI7, Q9UNY4, Q9Y388, Q15393, Q53GS9, Q6NXG1, Q14562, Q15696, Q05048	331	471	16792	2.6927344917607967	0.0800592938765996	0.006929716418387022	0.03995625082575671
GOTERM_BP_ALL	GO:0034641~cellular nitrogen compound metabolic process	165	7.61070110701107	2.8762681513758486E-5	Q9ULG1, Q9H0A0, Q12904, Q9H3S4, P49916, P20794, A5YKK6, Q8N587, P80404, O14981, Q9BTF0, P09417, O60508, Q12986, Q9Y4A5, Q96SB4, Q9H9Y6, Q5SVZ6, Q99828, Q9NWT6, Q9Y5N5, Q5VUG0, Q8WYA6, O00567, Q93008, Q6N069, Q96GN5, P51523, O75897, Q2KHR2, Q7Z6E9, Q9P2E3, Q96MN5, O14717, Q7Z4W1, Q53GS9, P10323, O14647, Q15262, Q4L235, Q86WA6, Q92793, P09622, O95243, Q13315, Q8TCS8, P42345, Q9NVM9, Q969H0, Q5CZA5, Q92616, Q8N8A6, Q92890, Q9BQ70, Q9UKD2, Q9BR84, O60264, Q13435, Q14147, P0CB33, P51580, Q9UJK0, Q96LU5, Q99797, O75808, O14733, Q05048, Q14562, Q15696, Q9BQA1, O94913, P49366, Q9BZE4, Q15428, P42568, Q08ER8, Q06730, Q13523, O00442, Q08211, Q9NS86, Q06732, Q9Y4E8, Q8NI36, Q01780, Q9UGP5, Q13619, O43808, Q9NR48, Q7Z494, Q14584, Q16875, O95619, Q9BX82, O94906, Q9NSI6, Q9NXP7, Q7Z340, Q16587, Q96N38, Q6PIY7, P17032, Q96IC2, Q96DI7, Q53FA7, Q8N9F8, Q9UBS8, P23919, Q9UNY4, Q15024, Q9P2J5, Q9Y388, Q8TCT9, Q15393, Q9Y450, Q8N5Z0, Q9Y3B2, Q6NXG1, O75925, Q9BYW2, O75175, Q9NPI5, O94874, Q14590, Q15937, Q9Y295, O75533, P0DKX0, O75437, Q14690, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, O95714, Q9NR30, Q8TAD8, Q8N653, Q9UBE8, Q9H2X6, P51814, Q9NUW8, Q86TJ5, Q7Z6Z7, Q9Y2Q1, Q16566, Q8N1B3, Q9BZJ0, O95271, Q14181, O43296, O14980, Q6IN84, Q96SE7, P51815, Q8N328, P43246, P35658, Q9UKK9, O00233, O75832, Q32M78	331	6505	16792	1.2868000678074731	0.10523854406837274	0.008517223168554189	0.05324115878574398
GOTERM_BP_ALL	GO:0044260~cellular macromolecule metabolic process	202	9.317343173431734	3.428165522211169E-5	P46940, Q9H0A0, Q9ULG1, O75962, Q8N587, O14981, O60508, Q12986, P22694, Q9Y4A5, Q96SB4, Q9H9Y6, P98164, Q9NWT6, Q5VUG0, Q9HC07, Q6P3R8, Q6Y288, Q7Z6E9, Q96GG9, Q9P2E3, Q96MN5, Q96PQ7, Q8IVH8, P53634, Q92793, O95243, Q13315, Q9NRH2, Q9NVM9, Q969H0, Q7Z4T8, O75385, P19174, Q8N8A6, Q13976, Q9UKD2, Q9BR84, Q9BQ70, Q13435, Q9BZF1, O95630, Q99797, Q9BUN8, O95427, Q8IUC8, P49366, Q15428, Q6ZT12, Q06730, Q13523, Q06732, Q9NS86, O00442, Q9Y4E8, Q01780, Q9UGP5, Q9NR48, Q14584, O95619, Q9NSI6, Q7Z340, Q9NXP7, Q8NDX5, Q96DI7, Q15024, Q8NFA0, Q9Y450, Q9Y3B2, Q6NXG1, O75175, Q8NHH1, O94874, Q14590, Q8N5J2, Q15937, Q6ZN16, Q3T906, Q15349, Q9UQB9, O75437, Q14690, O95714, O75844, Q9NR30, Q9H2X6, P51814, Q86TJ5, Q9Y2Q1, Q9BZJ0, Q14181, P51815, P51817, P43246, O75832, Q9H1A4, Q12904, P36406, Q92729, P49916, Q8WUA2, P20794, A5YKK6, Q9BTF0, Q5SVZ6, Q99828, Q9H1B5, Q9Y5N5, O60285, Q8WYA6, O00567, Q93008, Q6N069, Q96GN5, P51523, P40818, Q2KHR2, O14717, O15118, Q53GS9, P10323, O14647, Q15262, Q9Y251, Q9NVX2, Q8TCS8, P42345, Q5CZA5, Q92616, Q8IZN3, Q92890, O60264, Q14147, P0CB33, Q9UJK0, Q96LU5, O75808, O14733, Q14562, Q15696, Q05048, Q9BQA1, O94913, Q93034, Q9BZE4, Q08ER8, P42568, Q08211, Q00537, Q8NI36, Q13619, O43808, Q9NYG2, Q9Y4W6, Q9BX82, O94906, Q16587, O75663, Q96N38, Q6PIY7, P17032, Q8N9F8, Q9UNY4, Q9UBS8, Q9P2J5, Q9Y388, Q15393, Q8TCT9, Q9H8V3, O75925, Q9BYW2, Q9Y295, Q8WUJ0, O75533, P0DKX0, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, Q8TAD8, Q86YT6, P37287, Q8N653, Q9UBE8, Q9NUW8, Q8N465, Q13177, Q7Z6Z7, Q16566, Q8N1B3, O95271, O43296, O14980, Q96SE7, Q8N328, Q6IN84, P35658, O00233, Q32M78	331	8387	16792	1.2218535591515716	0.12412785409748972	0.009422127441113703	0.06345398775654543
GOTERM_BP_ALL	GO:0008152~metabolic process	252	11.623616236162361	3.770520541506071E-5	P46940, Q9ULG1, Q9H0A0, O75962, Q8N587, O14981, O60508, Q12986, Q9UHL4, P22694, Q9Y4A5, Q96SB4, Q9H9Y6, P98164, Q9NWT6, Q8NFU5, Q5VUG0, Q9HC07, Q9H4Z3, Q6P3R8, O75897, Q6Y288, Q7Z6E9, Q96GG9, Q9P2E3, Q96MN5, Q96PQ7, Q8IVH8, Q7Z4W1, P53634, Q86WA6, Q6Y1H2, Q96NN9, O15484, Q92793, O95243, Q13315, Q9NRH2, Q9NVM9, Q969H0, Q7Z4T8, O75385, P19174, Q8N8A6, Q9BR84, Q9UKD2, Q01968, Q13976, Q9BQ70, Q99447, Q13435, P51580, O95630, Q9BZF1, Q99797, Q9BUN8, O95427, Q8IUC8, P49366, Q01484, Q15428, Q6ZT12, Q06730, Q13523, O00442, Q06732, Q9NS86, Q9Y4E8, Q01780, Q9UGP5, Q9NR48, Q7Z494, Q14584, O95619, Q9NSI6, Q7Z340, Q9NXP7, Q8NDX5, Q96DI7, Q12955, Q15024, Q8NFA0, Q9Y450, Q8N5Z0, Q9Y3B2, Q6NXG1, O75175, O95405, Q8TC12, Q8NHH1, O94874, Q8N5J2, Q14590, Q15937, Q6ZN16, Q3T906, Q15349, P39060, Q9UQB9, P48651, O75437, Q14690, Q9H3L0, Q5T5C0, O15439, O95714, O75844, Q9NR30, Q9H2X6, P51814, Q86TJ5, Q9Y2Q1, P39059, Q9BZJ0, Q86WU2, Q14181, P51815, P51817, P43246, O75832, Q9H1A4, Q12904, P36406, Q92729, Q9H3S4, P49916, Q8WUA2, P20794, A5YKK6, P80404, Q9BTF0, P09417, Q5SVZ6, Q99828, Q9H1B5, Q9Y5N5, Q6ZNF0, O60285, Q8WYA6, O00567, Q93008, Q6N069, P51523, Q96GN5, P40818, Q2KHR2, O14717, O43426, O15118, Q53GS9, P10323, O14647, Q15262, Q4L235, P51512, P09622, Q9Y251, Q9NVX2, P22105, Q8TCS8, Q9Y2V7, P42345, Q5CZA5, Q92616, Q8IZN3, Q92890, O60264, Q9NRN7, Q14147, P0CB33, Q9UJK0, Q96LU5, Q8IYR2, P40939, Q8TD30, O75808, O14733, Q3KRA9, Q05048, Q15696, Q14562, Q9BQA1, O94913, Q6ICB0, Q93034, Q9BZE4, P42568, Q08ER8, Q08211, Q00537, Q8NI36, Q8IXM2, Q13619, O43808, Q9NYG2, Q9Y4W6, Q16875, Q9BX82, O94906, Q16587, O75663, Q96N38, Q6PIY7, Q96IC2, P17032, Q53FA7, Q9UBS8, Q8N9F8, P23919, Q9UNY4, Q9P2J5, Q9Y388, Q8TCT9, Q15393, Q9H8V3, O75925, Q9BYW2, Q9NPI5, Q9Y295, O95671, Q8WUJ0, O75533, P0DKX0, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, Q96NR8, Q86YT6, Q8TAD8, P37287, Q8N653, Q9UBE8, Q9NUW8, Q8N465, Q13177, Q7Z6Z7, Q16566, Q8N1B3, O95271, O43296, O14980, Q6IN84, Q96SE7, Q8N328, P35658, Q9UKK9, O00233, Q32M78	331	11075	16792	1.1543333356065824	0.13564444454755142	0.009671003624019625	0.06978875147086727
GOTERM_BP_ALL	GO:0008380~RNA splicing	22	1.014760147601476	4.624576411210414E-5	Q96SB4, Q9BQA1, O94913, O94906, O75533, Q8WYA6, Q9BZJ0, Q15428, Q9HB90, Q13435, Q13523, Q08211, Q96DI7, Q9UNY4, Q9Y388, O60508, Q15393, Q53GS9, Q6NXG1, Q05048, Q15696, Q14562	331	400	16792	2.790211480362538	0.16371871588388365	0.011112189534963735	0.08559011255256932
GOTERM_BP_ALL	GO:0006807~nitrogen compound metabolic process	172	7.9335793357933575	7.124408160492004E-5	Q9ULG1, Q9H0A0, Q12904, Q9H3S4, P49916, P20794, A5YKK6, Q8N587, P80404, O14981, Q9BTF0, P09417, O60508, Q12986, Q9Y4A5, Q96SB4, Q9H9Y6, Q5SVZ6, Q99828, Q9H1B5, Q9NWT6, Q9Y5N5, Q5VUG0, Q8WYA6, O00567, Q93008, Q6N069, Q96GN5, P51523, O75897, Q2KHR2, Q7Z6E9, Q9P2E3, Q96MN5, O14717, Q7Z4W1, Q53GS9, P10323, O14647, Q15262, Q4L235, Q86WA6, Q6Y1H2, Q92793, P09622, Q9Y251, O95243, Q13315, Q8TCS8, P42345, Q9NVM9, Q969H0, Q5CZA5, Q92616, Q8N8A6, Q92890, Q9BQ70, Q9UKD2, Q9BR84, O60264, Q13435, Q9NRN7, Q14147, P0CB33, P51580, Q9UJK0, Q96LU5, Q8TD30, Q99797, O75808, O14733, Q05048, Q14562, Q15696, Q9BQA1, O94913, P49366, Q9BZE4, Q15428, P42568, Q08ER8, Q06730, Q13523, O00442, Q08211, Q9NS86, Q06732, Q9Y4E8, Q8NI36, Q01780, Q9UGP5, Q13619, O43808, Q9NR48, Q7Z494, Q14584, Q16875, O95619, Q9BX82, O94906, Q9NSI6, Q9NXP7, Q7Z340, Q16587, Q96N38, Q6PIY7, P17032, Q96IC2, Q96DI7, Q53FA7, Q8N9F8, Q9UBS8, P23919, Q9UNY4, Q15024, Q9P2J5, Q9Y388, Q8TCT9, Q15393, Q9Y450, Q8N5Z0, Q9Y3B2, Q6NXG1, O75925, Q9BYW2, O75175, Q9NPI5, O94874, Q14590, Q15937, Q9Y295, O75533, P48651, P0DKX0, O75437, Q14690, Q9H3L0, Q9HB90, Q6ZMW2, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, O95714, Q9NR30, Q8TAD8, Q8N653, Q9UBE8, Q9H2X6, P51814, Q9NUW8, Q86TJ5, Q7Z6Z7, Q9Y2Q1, Q16566, Q8N1B3, Q9BZJ0, O95271, Q14181, O43296, O14980, Q6IN84, Q96SE7, Q8N328, P51815, P43246, P35658, Q9UKK9, O00233, O75832, Q32M78	331	6948	16792	1.2558653232384898	0.24076158322682473	0.016071767941022386	0.1318273023680594
GOTERM_BP_ALL	GO:0071704~organic substance metabolic process	244	11.254612546125461	7.447305825671871E-5	P46940, Q9ULG1, Q9H0A0, O75962, Q8N587, O14981, O60508, Q12986, Q9UHL4, P22694, Q9Y4A5, Q96SB4, Q9H9Y6, P98164, Q9NWT6, Q8NFU5, Q5VUG0, Q9HC07, Q6P3R8, O75897, Q6Y288, Q7Z6E9, Q96GG9, Q9P2E3, Q96MN5, Q96PQ7, Q8IVH8, Q7Z4W1, P53634, Q86WA6, Q6Y1H2, O15484, Q92793, O95243, Q13315, Q9NRH2, Q9NVM9, Q969H0, Q7Z4T8, O75385, P19174, Q8N8A6, Q9BR84, Q9UKD2, Q01968, Q13976, Q9BQ70, Q99447, Q13435, P51580, O95630, Q9BZF1, Q99797, Q9BUN8, O95427, Q8IUC8, P49366, Q01484, Q15428, Q6ZT12, Q06730, Q13523, O00442, Q06732, Q9NS86, Q9Y4E8, Q01780, Q9UGP5, Q9NR48, Q7Z494, Q14584, O95619, Q9NSI6, Q7Z340, Q9NXP7, Q8NDX5, Q96DI7, Q12955, Q15024, Q8NFA0, Q9Y450, Q8N5Z0, Q9Y3B2, Q6NXG1, O75175, O95405, Q8TC12, Q8NHH1, O94874, Q8N5J2, Q14590, Q15937, Q6ZN16, Q3T906, Q15349, P39060, Q9UQB9, P48651, O75437, Q14690, Q9H3L0, Q5T5C0, O95714, O75844, Q9NR30, Q9H2X6, P51814, Q86TJ5, Q9Y2Q1, P39059, Q9BZJ0, Q14181, P51815, P51817, P43246, O75832, Q9H1A4, Q12904, P36406, Q92729, Q9H3S4, P49916, Q8WUA2, P20794, A5YKK6, P80404, Q9BTF0, P09417, Q5SVZ6, Q99828, Q9H1B5, Q9Y5N5, O60285, Q8WYA6, O00567, Q93008, Q6N069, P51523, Q96GN5, P40818, Q2KHR2, O14717, O43426, O15118, Q53GS9, P10323, O14647, Q15262, Q4L235, P51512, P09622, Q9Y251, Q9NVX2, P22105, Q8TCS8, Q9Y2V7, P42345, Q5CZA5, Q92616, Q8IZN3, Q92890, O60264, Q9NRN7, Q14147, P0CB33, Q9UJK0, Q96LU5, Q8TD30, P40939, O75808, O14733, Q05048, Q15696, Q14562, Q9BQA1, O94913, Q6ICB0, Q93034, Q9BZE4, P42568, Q08ER8, Q08211, Q00537, Q8NI36, Q8IXM2, Q13619, O43808, Q9NYG2, Q9Y4W6, Q16875, Q9BX82, O94906, Q16587, O75663, Q96N38, Q6PIY7, Q96IC2, P17032, Q53FA7, Q9UBS8, Q8N9F8, P23919, Q9UNY4, Q9P2J5, Q9Y388, Q8TCT9, Q15393, Q9H8V3, O75925, Q9BYW2, Q9NPI5, Q9Y295, Q8WUJ0, O75533, P0DKX0, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, Q96NR8, Q8TAD8, Q86YT6, P37287, Q8N653, Q9UBE8, Q9NUW8, Q8N465, Q13177, Q7Z6Z7, Q16566, Q8N1B3, O95271, O43296, O14980, Q6IN84, Q96SE7, Q8N328, P35658, Q9UKK9, O00233, Q32M78	331	10707	16792	1.1561028065045962	0.25018109726425	0.01586850092816816	0.13779818022173762
GOTERM_BP_ALL	GO:0000398~mRNA splicing, via spliceosome	18	0.8302583025830259	9.332372174136439E-5	Q9BQA1, O94913, O94906, O75533, Q8WYA6, Q9BZJ0, Q15428, Q13435, Q13523, Q08211, Q96DI7, Q9Y388, O60508, Q15393, Q53GS9, Q15696, Q14562, Q05048	331	299	16792	3.0540472269094363	0.30288601458335984	0.01881063713417397	0.17264923615001315
GOTERM_BP_ALL	GO:0000377~RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	18	0.8302583025830259	9.332372174136439E-5	Q9BQA1, O94913, O94906, O75533, Q8WYA6, Q9BZJ0, Q15428, Q13435, Q13523, Q08211, Q96DI7, Q9Y388, O60508, Q15393, Q53GS9, Q15696, Q14562, Q05048	331	299	16792	3.0540472269094363	0.30288601458335984	0.01881063713417397	0.17264923615001315
GOTERM_BP_ALL	GO:0000375~RNA splicing, via transesterification reactions	18	0.8302583025830259	1.0978571271782364E-4	Q9BQA1, O94913, O94906, O75533, Q8WYA6, Q9BZJ0, Q15428, Q13435, Q13523, Q08211, Q96DI7, Q9Y388, O60508, Q15393, Q53GS9, Q15696, Q14562, Q05048	331	303	16792	3.0137297717687175	0.34587372513762815	0.020999125571533384	0.20307470923167648
GOTERM_BP_ALL	GO:0044237~cellular metabolic process	233	10.747232472324724	1.6645535161939536E-4	P46940, Q9ULG1, Q9H0A0, O75962, Q8N587, O14981, O60508, Q12986, P22694, Q9Y4A5, Q96SB4, Q9H9Y6, P98164, Q9NWT6, Q8NFU5, Q5VUG0, Q9HC07, Q9H4Z3, Q6P3R8, O75897, Q6Y288, Q7Z6E9, Q96GG9, Q9P2E3, Q96MN5, Q96PQ7, Q8IVH8, Q7Z4W1, P53634, Q86WA6, Q6Y1H2, Q92793, O95243, Q13315, Q9NRH2, Q9NVM9, Q969H0, Q7Z4T8, O75385, P19174, Q8N8A6, Q13976, Q9BR84, Q9UKD2, Q01968, Q9BQ70, Q99447, Q13435, P51580, O95630, Q9BZF1, Q99797, Q9BUN8, O95427, Q8IUC8, P49366, Q15428, Q6ZT12, Q06730, Q13523, O00442, Q06732, Q9NS86, Q9Y4E8, Q01780, Q9UGP5, Q9NR48, Q7Z494, Q14584, O95619, Q9NSI6, Q7Z340, Q9NXP7, Q8NDX5, Q96DI7, Q15024, Q8NFA0, Q9Y450, Q8N5Z0, Q9Y3B2, Q6NXG1, O75175, Q8TC12, Q8NHH1, O94874, Q8N5J2, Q14590, Q15937, Q6ZN16, Q3T906, Q15349, Q9UQB9, P48651, O75437, Q14690, Q9H3L0, O95714, O75844, Q9NR30, Q9H2X6, P51814, Q86TJ5, Q9Y2Q1, Q9BZJ0, Q14181, P51815, P51817, P43246, O75832, Q9H1A4, Q12904, P36406, Q92729, Q9H3S4, P49916, Q8WUA2, P20794, A5YKK6, P80404, Q9BTF0, P09417, Q5SVZ6, Q99828, Q9H1B5, Q9Y5N5, Q6ZNF0, O60285, Q8WYA6, O00567, Q93008, Q6N069, P51523, Q96GN5, P40818, Q2KHR2, O14717, O43426, O15118, Q53GS9, P10323, O14647, Q15262, Q4L235, P09622, Q9Y251, Q9NVX2, Q8TCS8, P42345, Q5CZA5, Q92616, Q8IZN3, Q92890, O60264, Q9NRN7, Q14147, P0CB33, Q9UJK0, Q96LU5, Q8TD30, P40939, O75808, O14733, Q15696, Q14562, Q05048, Q9BQA1, O94913, Q93034, Q9BZE4, P42568, Q08ER8, Q08211, Q00537, Q8NI36, Q13619, O43808, Q9NYG2, Q9Y4W6, Q16875, Q9BX82, O94906, Q16587, O75663, Q96N38, Q6PIY7, Q96IC2, P17032, Q53FA7, Q8N9F8, P23919, Q9UNY4, Q9UBS8, Q9P2J5, Q9Y388, Q8TCT9, Q15393, Q9H8V3, O75925, Q9BYW2, Q9NPI5, Q9Y295, Q8WUJ0, O75533, P0DKX0, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, Q96NR8, Q8TAD8, Q86YT6, P37287, Q8N653, Q9UBE8, Q9NUW8, Q8N465, Q13177, Q7Z6Z7, Q16566, Q8N1B3, O95271, O43296, O14980, Q6IN84, Q96SE7, Q8N328, P35658, Q9UKK9, O00233, Q32M78	331	10202	16792	1.1586307050747116	0.47458662942309016	0.030181354406688343	0.3077459232342261
GOTERM_BP_ALL	GO:0044238~primary metabolic process	233	10.747232472324724	2.3433876847466862E-4	P46940, Q9ULG1, Q9H0A0, O75962, Q8N587, O14981, O60508, Q12986, Q9UHL4, P22694, Q9Y4A5, Q96SB4, Q9H9Y6, P98164, Q9NWT6, Q5VUG0, Q9HC07, Q6P3R8, O75897, Q6Y288, Q7Z6E9, Q96GG9, Q9P2E3, Q96MN5, Q96PQ7, Q8IVH8, Q7Z4W1, P53634, Q86WA6, Q6Y1H2, O15484, Q92793, O95243, Q13315, Q9NRH2, Q9NVM9, Q969H0, Q7Z4T8, O75385, P19174, Q8N8A6, Q9BR84, Q9UKD2, Q01968, Q13976, Q9BQ70, Q99447, Q13435, P51580, O95630, Q9BZF1, Q99797, Q9BUN8, O95427, Q8IUC8, P49366, Q15428, Q6ZT12, Q06730, Q13523, O00442, Q06732, Q9NS86, Q9Y4E8, Q01780, Q9UGP5, Q9NR48, Q7Z494, Q14584, O95619, Q9NSI6, Q7Z340, Q9NXP7, Q8NDX5, Q96DI7, Q15024, Q8NFA0, Q9Y450, Q8N5Z0, Q9Y3B2, Q6NXG1, O75175, O95405, Q8TC12, Q8NHH1, O94874, Q8N5J2, Q14590, Q15937, Q6ZN16, Q3T906, Q15349, Q9UQB9, P48651, O75437, Q14690, O95714, O75844, Q9NR30, Q9H2X6, P51814, Q86TJ5, Q9Y2Q1, Q9BZJ0, Q14181, P51815, P51817, P43246, O75832, Q9H1A4, Q12904, P36406, Q92729, P49916, Q8WUA2, P20794, A5YKK6, P80404, Q9BTF0, P09417, Q5SVZ6, Q99828, Q9Y5N5, O60285, Q8WYA6, O00567, Q93008, Q6N069, P51523, Q96GN5, P40818, Q2KHR2, O14717, O43426, O15118, Q53GS9, P10323, O14647, Q15262, Q4L235, P51512, P09622, Q9Y251, Q9NVX2, Q8TCS8, Q9Y2V7, P42345, Q5CZA5, Q92616, Q8IZN3, Q92890, O60264, Q9NRN7, Q14147, P0CB33, Q9UJK0, Q96LU5, Q8TD30, P40939, O75808, O14733, Q15696, Q14562, Q05048, Q9BQA1, O94913, Q6ICB0, Q93034, Q9BZE4, P42568, Q08ER8, Q08211, Q00537, Q8NI36, Q13619, O43808, Q9NYG2, Q9Y4W6, Q16875, Q9BX82, O94906, Q16587, O75663, Q96N38, Q6PIY7, Q96IC2, P17032, Q53FA7, Q9UBS8, Q8N9F8, P23919, Q9UNY4, Q9P2J5, Q9Y388, Q8TCT9, Q15393, Q9H8V3, O75925, Q9BYW2, Q9NPI5, Q9Y295, Q8WUJ0, O75533, P0DKX0, Q6ZMW2, Q9HB90, Q9BZC7, Q96KQ7, Q92542, P29375, Q6IA86, Q96NR8, Q8TAD8, Q86YT6, P37287, Q8N653, Q9UBE8, Q9NUW8, Q8N465, Q13177, Q7Z6Z7, Q16566, Q8N1B3, O95271, O43296, O14980, Q6IN84, Q96SE7, Q8N328, P35658, Q9UKK9, O00233, Q32M78	331	10243	16792	1.15399301505147	0.5958866396861481	0.04034797907436516	0.43299274549586375
GOTERM_BP_ALL	GO:0070727~cellular macromolecule localization	53	2.4446494464944646	2.4528090399311903E-4	P46940, Q9BUN8, O60447, Q92729, Q709C8, Q9BXS5, P50607, O00294, Q01484, Q8N3R9, Q08211, Q5THJ4, Q01780, Q9NYG2, Q9NQT8, Q9Y4W6, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9NVG8, O15118, Q8TCT9, Q9H8V3, O95405, Q15262, Q3T906, Q8WUJ0, P16157, Q13315, Q9HB90, O95373, Q8NEZ3, P42345, Q9NVM9, P08240, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, Q92890, Q7Z6Z7, Q969X1, O95271, Q14181, Q9BZF1, Q96LU5, O14980, Q99797, P35658, O75832	331	1613	16792	1.6669245162510793	0.6126289610923321	0.0403950386055556	0.45316735878498937
GOTERM_BP_ALL	GO:0006886~intracellular protein transport	37	1.7066420664206643	4.8196329329501937E-4	Q9BUN8, O95405, Q8WUJ0, Q3T906, O60447, Q709C8, P16157, Q9BXS5, Q01484, O95373, Q5THJ4, P42345, P08240, O95714, Q9NYG2, Q969H0, Q8IV36, Q9NQT8, Q9Y4W6, Q8TAD8, Q9ULJ7, Q99828, Q8TEX9, Q7Z6Z7, Q92890, Q92834, Q12955, Q14181, Q86TL2, Q96LU5, O14980, Q9NVG8, Q8TCT9, Q99797, Q9H8V3, P35658, O75832	331	1020	16792	1.8402464308986435	0.8449052797154439	0.0747163767646758	0.8886063102489516
GOTERM_BP_ALL	GO:0045494~photoreceptor cell maintenance	6	0.27675276752767525	4.953818881302812E-4	P20794, Q8N328, P50607, Q96NR8, O00294, Q7Z494	331	34	16792	8.952550204371779	0.8527496236572528	0.07376272070965029	0.9132392614335516
GOTERM_BP_ALL	GO:0034613~cellular protein localization	51	2.35239852398524	6.673508890554564E-4	P46940, Q9BUN8, O60447, Q92729, Q709C8, Q9BXS5, P50607, O00294, Q01484, Q8N3R9, Q08211, Q5THJ4, Q9NYG2, Q9NQT8, Q9Y4W6, Q99828, Q8TEX9, Q92834, Q12955, Q86TL2, Q9NVG8, O15118, Q8TCT9, Q9H8V3, O95405, Q15262, Q3T906, Q8WUJ0, P16157, Q9HB90, O95373, Q8NEZ3, P42345, Q9NVM9, P08240, O95714, Q969H0, Q8IV36, Q9ULJ7, Q8TAD8, Q92890, Q7Z6Z7, Q969X1, O95271, Q14181, Q9BZF1, Q96LU5, O14980, Q99797, P35658, O75832	331	1600	16792	1.6170543806646525	0.9242896039525726	0.09449553352818318	1.2284160700233526
GOTERM_BP_ALL	GO:0071826~ribonucleoprotein complex subunit organization	13	0.5996309963099631	0.0015798978121730328	Q9BQA1, O94906, O75533, Q9UKD2, Q9NVX2, Q15428, Q13315, Q9BZJ0, A5YKK6, O60508, Q53GS9, Q9Y450, Q15696	331	223	16792	2.9574194247625756	0.9977854696882367	0.20259840986155198	2.8850828756819213
